n,p,k,temperature,humidity,ph,rainfall,label,fertility_score,fertility_level
34,80,89,24.134238831134088,69.36721220020817,6.901293303746226,116.502128202284,soybean,203,high
33,54,81,27.481101132602305,84.2333886424939,6.914199550380421,68.9458154929509,soybean,168,medium
36,61,80,34.58040236944401,60.24032607110249,6.978057600443098,132.21646934475004,soybean,177,medium
32,46,72,28.38781517680937,80.4672665851341,6.83372798104797,147.75675516739062,soybean,150,medium
45,87,88,25.07574652419392,75.19115596139874,7.637238337604581,106.020817403205,soybean,220,high
29,92,82,32.60663842685677,66.12727849410496,6.032939997232531,90.43443465468792,soybean,203,high
41,73,72,26.481361848353803,59.43091770662667,7.235999345506821,126.61227287036088,soybean,186,medium
35,50,100,31.40147598227328,80.83427611449133,7.286023456055306,163.0885762127083,soybean,185,medium
45,63,59,25.76231272643661,73.90484646803186,6.540884928935421,80.2202797427251,soybean,167,medium
42,75,75,26.466702426181563,73.20098675067185,7.324171202632812,101.6904731427834,soybean,192,high
52,64,67,37.311750763032286,66.89168671262952,6.2008956615100965,129.52197806307305,soybean,183,medium
48,59,66,29.51906821332765,75.63353564906699,6.503295825736961,102.41144723940944,soybean,173,medium
40,88,61,22.23323719518764,68.6192144689347,6.970956419095723,124.44562167920373,soybean,189,high
56,55,70,28.032897821063205,71.0202565448583,6.7215545214502415,63.97348829950546,soybean,181,medium
40,68,92,28.40502240540281,75.53319279432105,6.958367410141592,179.15107796539638,soybean,200,high
45,45,96,28.606342785898185,42.46927584937429,6.852888344679234,86.73075433398228,soybean,186,medium
55,69,79,25.90858959911832,65.1105013930336,6.234439147713877,58.815965237574055,soybean,203,high
46,80,73,22.915641062435604,83.27767700511141,7.044259166093723,59.38830891824928,soybean,199,high
45,61,74,26.98950578546557,64.36088575495467,6.379454892274371,41.2444698115091,soybean,180,medium
42,78,92,27.055052162797363,85.74074725591412,6.221174654116414,90.1307450360784,soybean,212,high
27,70,93,33.237251165369074,66.91416766432911,7.060440886460799,102.30231601473884,soybean,190,high
26,63,80,35.260457239362225,58.148453480705776,6.385817092899211,105.4951315262468,soybean,169,medium
32,60,87,25.53532699498597,75.58520624718528,6.591628306119049,117.53069442050992,soybean,179,medium
48,43,47,27.384085357042704,78.08727012044486,6.4756818539734695,119.42880933160932,soybean,138,medium
39,72,60,28.12813140289397,54.98758578089516,6.393173526782523,133.02536712416267,soybean,171,medium
27,65,55,32.28532531667482,63.869592821618376,6.850499638969758,117.28358200439357,soybean,147,medium
32,80,31,20.93456216087838,77.65239767703034,6.506775077259109,45.32885567158317,soybean,143,medium
53,62,110,15.177542312059344,62.99820094340844,6.689291684254566,104.66086174191206,soybean,225,high
37,94,92,33.15165625707654,82.20919630339526,6.472085241715319,134.5946544273218,soybean,223,high
65,50,99,30.927945214420586,64.84545382027308,6.209850054447329,120.79052552979203,soybean,214,high
42,64,44,21.74778239274421,87.20793856505239,6.95998503942125,117.75035907942402,soybean,150,medium
45,59,80,24.764225130920373,63.74112341533559,6.768315425710835,115.16425426960868,soybean,184,medium
47,59,70,27.34408235617837,63.02445011953283,6.33822013476181,162.44315041209651,soybean,176,medium
53,86,68,20.85941314890685,72.22103990869877,7.182017081541213,108.5701469673285,soybean,207,high
39,66,62,20.77987026150125,72.32300954470439,6.299407639483952,125.12269860890608,soybean,167,medium
48,68,77,37.60781156925847,60.0685182382356,6.317561419915732,76.29554563825742,soybean,193,high
55,37,89,26.485513242908567,60.01754472393989,6.622804143777365,121.52196406451806,soybean,181,medium
52,63,89,32.99319321509828,73.6244494299367,6.461371558759721,110.781407348437,soybean,204,high
52,66,91,32.06482692481087,79.14311274587334,6.595286813480241,111.08869289812456,soybean,209,high
34,65,62,28.398733537092905,86.55969859247979,6.174591076287666,106.40578478714518,soybean,161,medium
33,52,65,32.557334397726954,77.58321238105178,6.433689325269492,112.71081069361672,soybean,150,medium
44,90,75,23.410805350622947,64.63162091544893,6.850200939657579,130.66380549622284,soybean,209,high
44,76,69,22.59947419597361,89.99127517085326,6.362320279885603,91.32718665080026,soybean,189,high
50,74,76,22.937518420372328,73.10945612870523,6.271901328913231,76.61580209612617,soybean,200,high
47,42,55,31.60139342177164,79.20563967456441,6.898252952770602,71.43413426610644,soybean,144,medium
57,73,85,29.51907513715204,78.2441827908479,6.511424947023455,123.9723082784934,soybean,215,high
40,60,57,35.47565798142826,58.81768047552714,6.141229370906602,53.61428877944737,soybean,157,medium
62,43,71,24.581532674520712,77.24466594831512,6.63979027395253,92.87533830916492,soybean,176,medium
50,91,50,23.913028656849104,75.52259685640108,6.8992677510760565,109.68336150220374,soybean,191,high
51,73,87,29.538693643880293,66.77137723447319,6.739947472037029,163.33137171830745,soybean,211,high
37,85,75,25.30373963347102,93.55289273336628,6.911373598995373,107.01369388220203,soybean,197,high
37,52,60,22.73972302664652,70.75329821006754,6.036614664323068,60.3015687932059,soybean,149,medium
46,63,109,25.11732990245356,53.19383894537022,6.569152535240712,96.8658750793377,soybean,218,high
54,58,56,28.183174434700177,85.4204892618497,6.282284614729295,130.91676667338285,soybean,168,medium
31,46,73,20.01906766041421,70.57459352693031,6.750823301733679,115.92607705581528,soybean,150,medium
44,65,49,25.93483099824212,87.03746008526605,5.805938835497886,124.94118348142456,soybean,158,medium
36,63,64,28.079847131483184,58.404946595682354,6.515147015806623,127.15502884209138,soybean,163,medium
49,29,98,31.2208737362532,79.7784640752772,6.835005441479319,98.577491191527,soybean,176,medium
39,68,97,23.17554945896316,69.36673769398703,6.474978033328786,106.9396434519962,soybean,204,high
49,68,65,23.62327806509592,67.79265103285856,5.941396967441056,117.75799156692732,soybean,182,medium
34,65,93,31.60016400310852,54.34199120529456,6.709081664294144,91.0355963289886,soybean,192,high
26,62,84,33.48964037591923,72.29887676283032,6.635275541686722,105.92422296576152,soybean,172,medium
57,53,85,30.69128562511808,76.76413993466436,6.616087793526004,77.91761437881742,soybean,195,high
54,83,89,24.545714833659968,69.91344142786747,6.797306251150017,94.8207563237857,soybean,226,high
47,59,73,26.65248499223035,69.54221866995954,6.894581293328071,97.13665422336774,soybean,179,medium
30,50,73,31.91765956110396,78.45083593034644,6.595073767713295,109.89269099969216,soybean,153,medium
46,55,88,39.16604272293482,77.50194936669033,6.357205876546827,89.25205815793771,soybean,189,high
57,87,90,27.795818665159786,76.37067210998069,6.471674877974159,120.31247268521116,soybean,234,high
43,69,64,28.08381170081855,73.3251752307712,6.381881802873602,90.55725030264792,soybean,176,medium
53,56,69,25.81230717363589,66.82691314641896,6.294724788373366,102.71944322774142,soybean,178,medium
52,53,41,29.24870199981892,89.04983933746327,6.708925468024249,94.82285444712214,soybean,146,medium
37,55,76,24.964531266152903,64.16148160950921,7.036630114090023,154.97344750162918,soybean,168,medium
53,58,86,35.24754526760337,72.15845776926406,6.924465946857693,40.7048272906985,soybean,197,high
65,84,72,21.43161212822627,62.159945582608096,6.508812680111026,121.33409558412042,soybean,221,high
90,121,205,34.275903467509664,71.78910680255878,7.155022992222891,161.496750682494,coconut,416,high
138,89,106,32.10027370170364,68.30449129665121,8.282545539579793,81.31011975980937,orange,333,high
21,78,201,35.99557623117663,70.44373006917166,7.189201231288282,87.35169544129315,mango,300,high
52,2,188,17.252935694074036,53.02633944799493,8.305859053186754,181.807691188919,sugarcane,240,high
106,98,123,15.10091816692018,76.19924294412823,8.456614484533304,247.8457659405487,coffee,327,high
36,110,4,17.57016784315041,88.77726306409015,5.587034428051048,123.1564808807274,mango,148,medium
102,58,152,19.17251966523473,74.69787934096581,7.632859662854509,125.94088843291,orange,312,high
86,33,121,11.418305030958573,53.35499732458946,7.33160816505757,143.7031348073201,coffee,240,high
32,26,19,25.231536973226728,56.01952895959357,7.811909966136055,236.50565618512584,orange,77,low
137,125,153,33.14978367800477,45.78384522900399,6.737862819667115,210.3649127978259,blackgram,415,high
23,100,5,12.315634192681618,36.07482038597584,8.280850022922545,75.47495585309612,mungbean,128,medium
64,7,40,22.028754514534853,47.03646276461326,5.7870309705757474,139.35238202147738,carrot,111,medium
127,114,104,23.73177577400548,79.21544914277561,5.761114860694898,231.1177831713645,coffee,345,high
146,44,114,28.927625548525636,41.87712661033295,6.309321339864404,55.42836318268748,mungbean,304,high
8,130,193,19.19519267156562,83.54352332404567,7.561879195350476,22.474430462173643,mothbeans,331,high
110,13,67,30.83854940313187,88.44800198580276,8.291327222993647,68.22826579124921,coconut,190,medium
133,30,55,35.827193381772055,38.90166945444201,7.709099534057992,167.59309960611697,chickpea,218,high
65,58,108,38.58679921958682,62.17666754194944,5.6821837588689,135.0925214489456,lentil,231,high
112,51,118,31.6772752778422,65.54816324742322,7.766747269149227,98.27544714760798,potato,281,high
105,66,139,14.314820503652902,46.04974649644261,7.614541180421825,58.8701286665772,sugarcane,310,high
87,22,78,10.799864296893915,78.32853400162753,7.311566216116708,169.57503636036805,coconut,187,medium
69,27,48,35.57226080697988,60.95212111910358,8.456614484533304,152.0664695497346,blackgram,144,medium
27,131,60,23.384295192170494,70.26141671962463,7.162879300745314,239.8878293194705,soybean,218,high
100,49,207,30.66372750872884,32.25359695279587,8.012278689043237,22.474430462173643,apple,356,high
83,80,159,38.79395652796953,65.22105359722791,5.282703764811437,36.25274595793755,kidneybeans,322,high
143,135,104,22.893371843730463,58.3346157471688,5.3290168311131705,85.60866849950621,sugarcane,382,high
96,2,9,27.575812061537093,87.26843257705198,7.57411480586983,169.7962747312116,maize,107,medium
71,123,4,11.928789504554294,56.560237326184,7.062470228333412,117.7217518213074,rice,195,medium
147,18,140,30.65902344760348,35.23134154022925,7.546952901963239,113.88005629884074,onion,307,high
68,84,205,10.698770571929874,52.12337237835401,5.336523218649302,132.7443116399433,pigeonpeas,357,high
46,33,194,16.01449876188115,86.31555439973096,7.999881746599296,137.298469937125,watermelon,273,high
48,6,53,21.925259993188615,39.7023375686651,5.926764157008768,87.3070551934651,orange,107,medium
66,60,92,39.451396224236966,88.85469517830182,5.859551873594095,173.53128013293988,papaya,218,high
78,89,88,12.1842089315008,86.20415636976998,7.358216307430869,34.53271543730693,muskmelon,255,high
17,12,25,21.650392170604228,48.99936047700626,8.097928256608458,87.8938874387321,cotton,54,low
133,14,7,11.906113768899289,36.71262823669454,5.396130635648461,124.98141626493644,grapes,154,medium
102,132,32,14.147650217057272,60.00198263037885,8.189902987402839,248.30628704856787,muskmelon,266,high
114,77,142,36.3402369122972,33.7617776691629,5.286696990881003,45.470293881714255,banana,333,high
68,98,49,39.68815803907282,68.92676523995924,5.682956940847923,184.80539160868747,kidneybeans,215,high
130,137,195,22.60027414291745,87.4663986506155,6.612379394490513,146.6513424265995,chickpea,436,high
9,22,83,31.409856163271023,45.16176680040927,5.033248548343757,65.33631880176829,rice,114,medium
81,76,172,25.09511932508304,59.62418424854394,8.107088549352168,143.29560844083815,muskmelon,329,high
12,104,108,17.807306815339228,43.162371330605055,6.2064288594703,106.3559961727838,tomato,224,high
61,72,55,15.303534216863754,84.13760520461285,6.631627633434926,133.72546759411298,banana,188,medium
25,37,55,27.276125983569077,80.76493739261409,5.440555989874427,133.29287939625385,soybean,117,medium
72,147,16,12.49924468258189,37.88203395561963,5.033248548343757,46.65306888554982,jute,237,high
9,66,62,14.915224176228056,37.992823305805416,5.442672884023317,214.1881291101449,papaya,137,medium
117,79,132,11.514874931715308,58.28290973923348,6.405121752509293,113.45294911740577,pomegranate,328,high
59,96,99,38.4707684863276,46.78737319754857,5.2851137769347885,77.81268138032696,mango,254,high
60,20,25,15.150824948227012,65.60787970417306,8.371613848991418,22.78639397560143,kidneybeans,105,medium
128,74,25,30.9162938944692,39.7974514306356,7.8759184237736495,199.75312342155652,rice,227,high
49,145,20,37.69400861328964,80.13188651758082,5.758233936532983,224.18718170017584,onion,214,high
122,140,82,18.56794438540972,37.754985048682734,6.576654669656689,163.86423897290473,maize,344,high
120,126,68,23.94271453941885,33.18421988472289,7.758069536759845,120.912461341037,mothbeans,314,high
39,51,188,21.50023257656643,87.78978227068549,7.276476499403689,163.19655657978277,coffee,278,high
99,64,136,11.256519497725034,53.67615483950716,5.266841770160362,131.40318380153963,pomegranate,299,high
109,97,38,32.010140155420075,62.42344147323652,6.025849145520999,229.33955834425663,mango,244,high
133,133,72,29.892570666510046,78.35498778538576,5.9789653404305785,135.2262691951639,apple,338,high
109,96,154,18.333184771582214,36.58272823969644,7.538168043644049,89.19562426702747,pigeonpeas,359,high
134,4,29,30.011253952716498,76.51702046020537,6.130589677694846,47.71873636957595,mango,167,medium
138,35,66,29.51275051758785,57.518463718514425,6.069445660199351,51.150858377434375,jute,239,high
54,6,72,20.61306296624725,56.41644969752289,7.629878818003666,232.41116772756163,tomato,132,medium
119,102,123,39.23070630805081,48.8570582428658,7.414141721183775,243.29562011727856,muskmelon,344,high
113,87,148,36.44896314274664,47.19549334519428,5.033248548343757,133.35602397596062,lentil,348,high
12,137,104,13.083191070621922,79.08317890961888,5.345407548010219,145.948867938896,cotton,253,high
6,11,164,22.901175996699465,76.98298580285467,7.40104069466007,86.56283862267837,carrot,181,medium
8,11,204,25.36761260132517,76.94460443575922,6.768116155266598,88.98304923877342,coconut,223,high
92,92,23,16.0266671726148,86.83671561208277,6.5988019703153,59.29579108583569,pomegranate,207,high
62,128,92,25.92644352857456,37.8727777421748,6.722602414533349,166.1858015126025,papaya,282,high
57,27,18,26.132115566918817,68.4937029889272,5.358622593749898,199.03936240431463,onion,102,medium
38,55,22,24.7426744240244,67.10301412261842,7.196541435433053,64.9435598895277,maize,115,medium
141,58,191,12.389797838907924,54.84597078614056,5.933432747942028,119.25056497688108,onion,390,high
140,11,156,12.537542730190376,47.96586244798124,6.078586282403483,91.42399601127542,lentil,307,high
147,147,126,39.68815803907282,47.11794769130285,8.433430348757687,22.474430462173643,kidneybeans,422,high
135,118,155,26.72557360932578,61.56027619973258,7.864727962838428,161.2470163174376,sugarcane,408,high
147,91,183,38.25381973160152,48.97425881160529,5.18987931169904,91.84108275806324,rice,423,high
39,71,38,18.13586705565708,80.27980423199057,6.1270764251428105,61.39821652692324,muskmelon,148,medium
118,86,4,32.190084399949875,52.08752000773077,8.15168683368218,234.9666092852336,mothbeans,208,high
118,92,35,13.040134572358037,51.243813166170966,8.456614484533304,211.762557072744,grapes,245,high
95,38,137,33.479623160552045,37.43176625279912,7.285208132829942,22.474430462173643,mothbeans,270,high
144,15,116,26.5435957042212,84.77247863350911,5.120277911797385,178.14940418271482,cotton,275,high
126,58,165,18.31183964969409,36.79162698251324,5.092928796777031,147.18665949919472,soybean,349,high
127,120,130,22.834205304506558,87.70783462574218,8.100287508306632,73.99600729598625,coconut,377,high
44,79,139,13.729717144014124,42.435265878982975,7.280812377519466,243.38307100627569,pigeonpeas,262,high
29,147,103,35.29346576507606,37.0019209586719,7.925635345842113,64.11480912863726,muskmelon,281,high
127,51,30,23.30780506625952,53.89856257874058,7.0946015306802135,73.04032762467598,apple,208,high
38,37,44,27.487111289854997,75.3453452186929,7.344318943782147,34.72983192346262,coffee,119,medium
72,120,136,29.21721408977464,62.86467950219934,5.54726951955615,159.07552738068978,grapes,328,high
146,14,14,30.866698077248813,54.81389325321223,5.1059024289581645,56.49381989270552,sugarcane,174,medium
37,43,19,24.485956864259133,63.42123782727727,6.415700426607545,178.18747248240084,carrot,99,low
19,108,13,23.62545126237162,83.87520916334441,6.154917478867381,157.19916105010117,soybean,140,medium
26,35,89,19.678640135436343,48.54436956210019,8.171326143766349,58.819826197212585,grapes,150,medium
84,52,74,22.05367020330636,74.67327994548768,8.227759315247386,41.91755785807386,tomato,210,high
14,19,86,24.74330863619228,85.59421710292952,8.338547989546065,184.0003894276753,sugarcane,119,medium
22,83,41,20.64575364191174,88.9982341594,5.882004942858814,93.06728238289924,onion,146,medium
51,101,92,31.8118871788512,50.80006933485306,6.430990397931014,216.1178136539231,sugarcane,244,high
72,125,147,27.674033131008464,80.4914273094115,5.685407926680233,82.30830241877743,mango,344,high
96,96,12,14.740291497587092,75.40249701761388,8.085543580088542,94.55405024548328,blackgram,204,high
18,135,81,15.72689164253142,61.176526134075445,7.486930560540927,80.38901164462874,banana,234,high
110,76,62,28.964108291264747,33.69757508866834,6.144887385300861,206.0604474320873,kidneybeans,248,high
26,29,70,25.238933334258803,77.88247649357375,6.064570894104007,28.75143495835573,grapes,125,medium
132,112,59,22.72033199158604,50.791852840859406,6.049424927231049,89.57698945253932,watermelon,303,high
107,32,53,36.475451115753245,83.15900375730757,5.947955317168509,123.2055760916394,tomato,192,medium
77,89,14,35.95281300980899,89.02225767842464,5.208222110921648,178.29487368621702,carrot,180,medium
31,106,145,23.758622112342355,36.82510493287072,8.130766861203105,62.42604741791571,potato,282,high
16,18,70,33.56245391713398,78.53196053180241,5.699036035009667,248.30628704856787,jute,104,medium
110,38,199,12.68712001395312,55.68504846525596,5.6664387158582255,192.87275983180203,lentil,347,high
45,121,66,23.9208639489093,64.37870368988216,8.17338946908728,212.4500778209567,pigeonpeas,232,high
97,4,102,39.68815803907282,47.89557005361348,6.337652576566301,49.411277950137546,mothbeans,203,high
144,2,51,38.42344751728925,89.81794769913472,8.002079832742385,204.6036197246641,maize,197,medium
17,8,203,11.149945554487902,79.00086683233917,5.356287506179515,45.98907404620744,lentil,228,high
2,46,11,34.6622263861138,88.64696687780759,5.239459336437233,193.01522529847531,cotton,59,low
135,101,80,29.12024025338116,46.58449180975568,7.9417326433815,153.44350824612633,tomato,316,high
29,58,87,35.405277012020235,45.1972704432911,7.123380853945061,127.6357468383877,coffee,174,medium
119,83,15,15.349868557866351,49.31788508691016,8.0804722896719,215.62282946118955,rice,217,high
127,16,32,27.422394618734128,33.25928898260232,5.930310729578872,227.63587318297567,rice,175,medium
9,102,157,22.38249265095179,70.02419215635055,7.779444080670147,209.16916249719603,chickpea,268,high
81,82,61,37.70162645656095,57.38000882530835,5.699684490547049,159.7188995152418,cotton,224,high
39,71,95,16.637076594274973,53.76500512888359,6.048132953199396,199.95450884869555,carrot,205,high
48,120,83,13.224721702804931,34.927671744642566,7.176641728289996,129.7669432223609,rice,251,high
121,51,142,31.353185097822312,62.46861564692962,6.871726767492477,224.2526042017793,blackgram,314,high
53,110,61,19.16383831793206,51.27284194042075,6.194958323378908,150.52901676478868,kidneybeans,224,high
147,66,42,14.057283210694928,70.97408187632594,5.25962594134739,42.22643089906176,cotton,256,high
39,6,107,16.21739422170339,73.29227118960026,5.254553227236805,174.30303358982854,tomato,152,medium
31,34,122,37.42753694573543,37.68622006647471,6.7639353937479605,147.4595191523643,onion,187,medium
13,106,32,10.316440758868287,85.42065140084262,7.884118732763792,177.32580366516797,sugarcane,151,medium
25,63,170,29.86033042882542,33.11929148405493,6.214117210527642,208.1818665306748,tomato,258,high
30,29,51,16.598664519811166,74.700045856881,6.290240356902196,111.5755374573344,papaya,110,medium
56,83,19,32.42940747820573,78.19304412321381,7.719680956466089,137.90494407816385,coconut,158,medium
40,56,170,19.498987819109608,76.57810063115218,8.08998345232491,164.1663965127915,coconut,266,high
34,128,128,11.603011135575958,44.5455278022756,7.843375884708174,99.65422040243482,banana,290,high
37,128,162,33.54299430537128,69.55926467052757,7.474990792533237,243.5166999995598,maize,327,high
140,50,176,26.23558194445332,51.42875514768838,7.347584770787346,187.08379352721295,banana,366,high
110,69,195,38.97715608747749,32.86961137666461,5.411731758478599,83.71503857593032,rice,374,high
59,135,86,37.08873904117304,61.72803029081084,7.813818770717464,90.71515098150698,mungbean,280,high
71,138,26,31.899868900730148,89.75551056369898,7.358879267551975,119.10766275613696,banana,235,high
109,41,87,39.36329939337701,82.25703795001758,6.049004159505628,41.441442850644165,grapes,237,high
119,135,61,11.666718388600344,88.47158166626062,5.414474114397887,184.2004427283078,kidneybeans,315,high
16,18,187,28.059371256328944,45.37047175761566,7.897196763030148,201.3704282835384,lentil,221,high
57,144,188,34.375202566060864,30.19367495213214,6.835214047552372,239.6222036278621,blackgram,389,high
12,112,30,10.362742984965733,61.62953448268281,6.522480088994689,48.48252740387738,coffee,154,medium
96,130,184,10.316440758868287,65.814786102391,8.412399280672357,25.489736436166996,rice,410,high
47,90,184,36.52908868731332,37.03902031178762,7.977622244646202,91.85305896391996,papaya,321,high
44,95,44,16.653389816168293,58.01244964835009,5.208421537865083,53.33143468169972,pigeonpeas,183,medium
142,63,179,36.65515438221304,78.21876323991644,5.729927936567658,223.31860163896567,carrot,384,high
133,121,206,15.870939959653333,70.30515337791394,5.393835451426524,211.83477686175817,blackgram,436,high
144,79,162,10.857055967736231,43.2077243930319,5.084548976846079,148.92076808953098,banana,385,high
20,73,141,12.628686956965623,64.9931912139505,6.004198613718891,92.6651063335856,orange,234,high
10,94,197,36.40998171038285,79.56197092656708,6.413433495416779,174.0936936771997,carrot,301,high
79,118,141,38.956887407980815,75.57000720817439,6.747663650900176,84.98342436799734,grapes,338,high
12,20,71,22.981876884558265,49.539203145720265,7.933814534596955,129.05644685218124,coffee,103,medium
48,15,55,24.806335958656284,85.71000213674537,8.029842406507683,180.74273950511275,mothbeans,118,medium
92,87,15,33.313451932597104,48.92901551826752,6.206306188731707,89.57131457416612,kidneybeans,194,medium
112,130,42,30.85161279945333,86.85835913184812,8.168405666935993,82.22828695522796,banana,284,high
52,69,80,37.25940964809756,38.91834076849181,7.379487644140066,229.9283745962101,muskmelon,201,high
18,132,207,38.43955505628031,70.2753737200277,8.01943481851125,171.54560391949963,lentil,357,high
41,4,119,10.975456767503204,81.59501040835548,6.282456619415897,79.54252776081677,potato,164,medium
122,141,175,23.092273497262667,88.13935064216457,6.77414980974661,34.3015363307325,pomegranate,436,high
133,122,165,36.52107101166856,62.06721387383528,7.90508678052363,32.96911814612507,lentil,420,high
69,127,164,25.000178554433315,73.07620933825385,5.937095174616102,174.06557098598572,rice,360,high
79,44,106,29.0672106974451,68.19413313933501,6.799011575729297,152.50971568605087,grapes,229,high
92,140,189,36.53584014024173,59.4972805384613,5.882312746759565,136.1915539937183,mothbeans,421,high
74,142,150,28.321972320613245,72.71768525380728,6.166890333881391,96.97473673500768,rice,366,high
147,55,28,10.316440758868287,46.81191112184305,7.33593326001533,77.09118044266839,apple,232,high
142,128,159,18.448604953581054,88.41861233235272,7.03721171779957,95.34962510083228,kidneybeans,429,high
116,114,111,33.40100634028819,57.40738811368771,6.5645778277197735,154.36579984459485,soybean,341,high
54,56,119,35.27494326433445,37.51401041044895,5.348140049172284,140.20878101594047,maize,229,high
69,136,120,32.456832599660856,48.17335243161788,7.001307816556194,129.01302969965928,watermelon,325,high
128,31,129,20.74958080105409,58.668542010623575,7.530761383068185,178.03937344454167,coconut,288,high
137,111,164,20.549065144637392,51.926758979063706,6.785233503789485,118.21017896058072,cotton,412,high
87,75,32,22.303000814279542,46.05217057174281,7.9315968293149535,46.12443988650231,banana,194,medium
53,83,86,29.68247320214918,31.679742246184624,8.456614484533304,45.42900947452635,muskmelon,222,high
115,60,113,28.31158920307105,89.20219910461591,6.037470409581031,55.30252364115474,sugarcane,288,high
40,90,42,29.87639663019637,42.34659310593108,6.25965000227424,112.58524657533783,cotton,172,medium
37,27,168,25.765024059002528,49.88352667781247,8.25120811597344,72.24994677548986,grapes,232,high
100,119,200,38.18128476790569,39.446067953011465,6.134536415623023,190.4567111978345,apple,419,high
4,82,192,14.654264743868694,83.50254342525176,6.4783541874598045,40.273746509609374,sugarcane,278,high
103,61,47,30.20920804861457,65.47121196119525,5.033248548343757,136.98873244030833,pomegranate,211,high
98,144,163,23.23396082226497,49.41382284252344,8.254138886556298,226.4475765658112,muskmelon,405,high
78,34,45,24.913314911837443,50.15514993165601,7.402283550607742,55.41832235226048,mothbeans,157,medium
124,60,5,31.63296115889058,53.66078556108901,5.772958274277095,134.30809133489038,mango,189,medium
110,139,112,25.473815701239165,42.37418430722142,7.267162802615605,67.27540304661483,pigeonpeas,361,high
49,147,110,16.956615959097675,84.2676470284739,7.072096231890919,247.84383062560408,soybean,306,high
69,144,15,37.08784602137962,39.71993997598674,8.299198137248698,219.25231771301,blackgram,228,high
136,48,183,11.792729746276942,89.63145803959357,6.9708670543478295,122.14225462847796,carrot,367,high
89,116,70,17.455547614844125,87.029776672146,5.109223312475274,104.92197749852212,kidneybeans,275,high
40,91,84,36.93896805265986,40.35487091000086,5.275955762873093,32.72823267722938,tomato,215,high
78,28,208,10.879031920335096,88.31547736243441,7.308113797304385,85.40038763896817,maize,315,high
137,21,68,36.70236955778667,66.76168382629092,7.657609980600664,134.49048706482387,muskmelon,226,high
122,106,69,21.718223269676976,32.138109430966274,5.496984162480642,112.95812286791016,sugarcane,297,high
49,143,46,19.00751204861802,53.70100730007062,5.721842630750784,136.9707917386833,pomegranate,238,high
122,98,50,31.671310372929227,43.61380595867727,7.292339094236847,161.0839858669526,potato,270,high
82,123,178,33.58263698463343,35.04868621342787,5.163656015046614,41.14930978501731,pomegranate,383,high
147,9,107,37.00792587892479,57.84348554383085,7.363437678138539,191.32646897190008,muskmelon,264,high
54,17,112,16.538944850613937,60.04308908887308,7.838579549082008,75.88496802978926,cotton,183,medium
19,69,192,17.885303733635546,74.30697401468834,6.495842498401442,70.62950135157931,soybean,280,high
72,147,58,28.785751540920835,44.86998460173672,6.486220819918348,67.20003524454928,mango,279,high
39,102,28,37.6198696621654,32.76377674871566,5.157957579569284,216.6061319501058,pomegranate,169,medium
128,126,91,23.068971435278907,89.45517223436374,7.671140124715296,50.43058143895095,mothbeans,345,high
136,2,188,12.458900067029283,82.8697189356075,5.313996818486461,82.29102861746635,banana,325,high
65,56,124,33.56035217147698,71.4213675381081,6.965586003683831,43.634320352977255,tomato,245,high
56,109,135,20.51079030193558,61.71465795827618,5.174466606589284,41.12536887740484,rice,300,high
90,84,176,11.171506666166769,52.217561456057815,5.954943982121268,246.34563132001784,mango,350,high
47,41,145,19.12921957845864,78.30646073475896,6.702043155352624,25.75540335593582,muskmelon,233,high
30,88,192,13.593555704198796,81.34438595553766,6.835504348424433,36.61341728840601,watermelon,310,high
102,115,16,39.27063030621305,59.03654775429772,7.251250238019817,238.90430567687469,coconut,233,high
38,44,178,22.01092085524307,60.04239673923131,6.696713803731827,195.84867634716312,grapes,260,high
23,125,4,19.68879861751173,68.27746078666138,6.632741782326201,126.52966243600252,papaya,152,medium
80,31,41,39.68815803907282,71.19527036924242,6.454347898890555,77.81175370956385,watermelon,152,medium
99,25,156,25.50570423052639,41.383042458965946,6.933017347632963,81.80298445764049,onion,280,high
129,89,90,19.62079390262099,43.61092665778753,7.104581636190231,72.6433951976664,blackgram,308,high
94,19,88,17.53138464771811,31.385525351082645,5.086642220142196,194.7222888395197,orange,201,high
80,114,73,17.444862447782256,53.72527428180596,5.783882306319733,188.81828419979144,tomato,267,high
103,40,4,37.95680207334155,65.66841169032571,7.276180058333615,241.0835851677996,banana,144,medium
122,115,39,20.406452016190684,69.79447799718369,6.590656484234756,28.78408682667673,blackgram,276,high
99,109,12,24.25969978540139,41.9147934635598,7.050175253089089,131.69336429049446,muskmelon,220,high
12,50,208,24.277471741134896,37.44559775706725,6.343003022808443,132.63601265349473,orange,270,high
124,147,44,29.023773122825048,55.01246591255641,5.890555036301526,201.07511957068343,mungbean,315,high
7,141,98,37.6117866529071,38.851738482001565,5.223043573540328,51.49162427569247,muskmelon,246,high
147,8,177,18.12537766491817,72.64457274217787,5.912128341109577,231.19037393758768,mungbean,333,high
4,98,184,12.352792448723852,53.05103570303437,7.180126641442042,230.93649762409203,onion,286,high
127,46,150,14.284322348274436,66.83518616949074,7.77289162978459,132.0684997912403,apple,323,high
121,30,74,35.94398976615285,49.84166248168371,7.04025519940134,135.59880777123584,carrot,225,high
71,20,5,11.916654508962672,84.10746399329152,5.8935513767996,79.03266621396196,pigeonpeas,96,low
77,92,125,29.100994241275806,33.41976060864663,5.779294061931977,191.74424210147,rice,294,high
